"","datetime","rainfall","temperature","humidity"
"6163","14/09/2021 19:00",0,24.8,52.0127797586076
"6164","14/09/2021 20:00",0,24.4,52.2883032429224
"6165","14/09/2021 21:00",0,24.7,48
"6166","14/09/2021 22:00",0,23.8,52
"6167","14/09/2021 23:00",0,23.2,55
"6168","15/09/2021 00:00",0,22.7,54
"6169","15/09/2021 01:00",0,22,60
"6170","15/09/2021 02:00",0,22.1,55
"6171","15/09/2021 03:00",0,22.1,54
"6172","15/09/2021 04:00",0,22,55
"6173","15/09/2021 05:00",0,21.5,57
"6174","15/09/2021 06:00",0,21.9,49
"6175","15/09/2021 07:00",0,21.6,50
"6176","15/09/2021 08:00",0,22.8,51
"6177","15/09/2021 09:00",0,23.2,50
"6178","15/09/2021 10:00",0,22.9,61
"6179","15/09/2021 11:00",0,24.1,54
"6180","15/09/2021 12:00",0,23.9,66
"6181","15/09/2021 13:00",0,24.1,79
"6182","15/09/2021 14:00",0,23.8,81
"6183","15/09/2021 15:00",0,23.7,81
"6184","15/09/2021 16:00",0,23.8,83
"6185","15/09/2021 17:00",0,24,79.4535923998618
"6186","15/09/2021 18:00",0,24.2,78
"6187","15/09/2021 19:00",0,24.2,78
"6188","15/09/2021 20:00",0,23.8,80
"6189","15/09/2021 21:00",0,23.9,79
"6190","15/09/2021 22:00",0,23.9,74
"6191","15/09/2021 23:00",0,23.6,76
"6192","16/09/2021 00:00",0,23.7,64
"6193","16/09/2021 01:00",0,24,60
"6194","16/09/2021 02:00",0,24,59
"6195","16/09/2021 03:00",0,24,61
"6196","16/09/2021 04:00",0,24.1,64
"6197","16/09/2021 05:00",0,24,67
"6198","16/09/2021 06:00",0,24,69
"6199","16/09/2021 07:00",0,24,68
"6200","16/09/2021 08:00",0,24,68
"6201","16/09/2021 09:00",0,24.6,64
"6202","16/09/2021 10:00",0,24.8,62
"6203","16/09/2021 11:00",0,25.5,61
"6204","16/09/2021 12:00",0,25.2,63
"6205","16/09/2021 13:00",0.6,23.5,76
"6206","16/09/2021 14:00",0.2,22.7,81
"6207","16/09/2021 15:00",0.1,22.8,76
"6208","16/09/2021 16:00",0,22.8,77
"6209","16/09/2021 17:00",0,22.9,74
"6210","16/09/2021 18:00",0,22.8,73
"6211","16/09/2021 19:00",1.5,21.1,83
"6212","16/09/2021 20:00",4.2,20.6,88
"6213","16/09/2021 21:00",0.7,21.1,86
"6214","16/09/2021 22:00",0,21,82
"6215","16/09/2021 23:00",0,21.1,80
"6216","17/09/2021 00:00",0,21.1,81
"6217","17/09/2021 01:00",0,21.7,78
"6218","17/09/2021 02:00",0,22.2,73
"6219","17/09/2021 03:00",2.7,20.4,86
"6220","17/09/2021 04:00",0.7,21,84
"6221","17/09/2021 05:00",0,21.4,85
"6222","17/09/2021 06:00",5.6,19.8,88
"6223","17/09/2021 07:00",23.3,19.3,94
"6224","17/09/2021 08:00",1.6,18.7,88
"6225","17/09/2021 09:00",0.3,19.4,86
"6226","17/09/2021 10:00",0,19.8,82
"6227","17/09/2021 11:00",0,21.2,77
"6228","17/09/2021 12:00",0,20.8,80
"6229","17/09/2021 13:00",1,20.4,81
"6230","17/09/2021 14:00",0.8,20.2,83
"6231","17/09/2021 15:00",0,22.2,75
"6232","17/09/2021 16:00",0,23.1,68
"6233","17/09/2021 17:00",0,23.7,62
"6234","17/09/2021 18:00",0,23.6,62
"6235","17/09/2021 19:00",0,22.6,64
"6236","17/09/2021 20:00",0,21.3,66
"6237","17/09/2021 21:00",0,20.5,69
"6238","17/09/2021 22:00",0,20.5,66
"6239","17/09/2021 23:00",0,19.9,67
"6240","18/09/2021 00:00",0,19.8,68
"6241","18/09/2021 01:00",0,19.7,64
"6242","18/09/2021 02:00",0,19.8,61
"6243","18/09/2021 03:00",0,19.5,59
"6244","18/09/2021 04:00",0,19.9,56
"6245","18/09/2021 05:00",0,19.3,59
"6246","18/09/2021 06:00",0,19.1,59
"6247","18/09/2021 07:00",0,19,59
"6248","18/09/2021 08:00",0,19.3,60
"6249","18/09/2021 09:00",0,20.1,55
"6250","18/09/2021 10:00",0,20.9,56
"6251","18/09/2021 11:00",0,22.6,48
"6252","18/09/2021 12:00",0,22.7,57
"6253","18/09/2021 13:00",0,22.4,61
"6254","18/09/2021 14:00",0,22.6,63
"6255","18/09/2021 15:00",0,22.5,69
"6256","18/09/2021 16:00",0,22.7,70
"6257","18/09/2021 17:00",0,22.9,69
"6258","18/09/2021 18:00",0,22.7,68
"6259","18/09/2021 19:00",0,22.2,71
"6260","18/09/2021 20:00",0,22.1,73
"6261","18/09/2021 21:00",0,21.6,67
"6262","18/09/2021 22:00",0,21.1,64
"6263","18/09/2021 23:00",0,21,63
"6264","19/09/2021 00:00",0,21.2,61
"6265","19/09/2021 01:00",0,21.3,59
"6266","19/09/2021 02:00",0,20.9,59
"6267","19/09/2021 03:00",0,20.6,61
"6268","19/09/2021 04:00",0,21,60
"6269","19/09/2021 05:00",0,21.1,61
"6270","19/09/2021 06:00",0,20.7,63
"6271","19/09/2021 07:00",0,20.6,62
"6272","19/09/2021 08:00",0,20.6,61
"6273","19/09/2021 09:00",0,21.3,62
"6274","19/09/2021 10:00",0,22.1,58
"6275","19/09/2021 11:00",0,22.5,60
"6276","19/09/2021 12:00",0,22.3,62
"6277","19/09/2021 13:00",0,22.8,61
"6278","19/09/2021 14:00",0,22.9,66
"6279","19/09/2021 15:00",0,22.5,69
"6280","19/09/2021 16:00",0,22.3,71
"6281","19/09/2021 17:00",0.4,22.2,77
"6282","19/09/2021 18:00",0.1,21.6,80
"6283","19/09/2021 19:00",0,21.3,80
"6284","19/09/2021 20:00",0,21.4,81
"6285","19/09/2021 21:00",0,21.3,81
"6286","19/09/2021 22:00",0,21.3,77
"6287","19/09/2021 23:00",0.1,20.3,81
"6288","20/09/2021 00:00",0.6,18.7,80
"6289","20/09/2021 01:00",0.2,18.8,75
"6290","20/09/2021 02:00",0,18.2,74
"6291","20/09/2021 03:00",0,18.8,69
"6292","20/09/2021 04:00",0,18.7,74
"6293","20/09/2021 05:00",0,18.7,74
"6294","20/09/2021 06:00",0,18.9,74
"6295","20/09/2021 07:00",0.1,17.7,75
"6296","20/09/2021 08:00",0,18,72
"6297","20/09/2021 09:00",0,18.9,66
"6298","20/09/2021 10:00",0,18.6,64
"6299","20/09/2021 11:00",0,19.3,61
"6300","20/09/2021 12:00",0,19.7,59
"6301","20/09/2021 13:00",0,20.3,56
"6302","20/09/2021 14:00",0,20.9,54
"6303","20/09/2021 15:00",0,20.9,58
"6304","20/09/2021 16:00",0,20.5,53
"6305","20/09/2021 17:00",0,19.9,54
"6306","20/09/2021 18:00",0,19.4,60
"6307","20/09/2021 19:00",0,18.3,63
"6308","20/09/2021 20:00",0,17.4,63
"6309","20/09/2021 21:00",0.1,17.1,63
"6310","20/09/2021 22:00",0,17.3,61
"6311","20/09/2021 23:00",0,17.6,58
"6312","21/09/2021 00:00",0,17.3,54
"6313","21/09/2021 01:00",0,17.2,55
"6314","21/09/2021 02:00",0,17.2,56
"6315","21/09/2021 03:00",0,17.3,53
"6316","21/09/2021 04:00",0,16.9,56
"6317","21/09/2021 05:00",0,17.2,58
"6318","21/09/2021 06:00",0,16.8,56
"6319","21/09/2021 07:00",0,16.5,55
"6320","21/09/2021 08:00",0,17.3,55
"6321","21/09/2021 09:00",0,18,55
"6322","21/09/2021 10:00",0,18.4,54
"6323","21/09/2021 11:00",0,19.2,53
"6324","21/09/2021 12:00",0,20.1,48
"6325","21/09/2021 13:00",0,20.7,44
"6326","21/09/2021 14:00",0,21,45
"6327","21/09/2021 15:00",0,21.4,42
"6328","21/09/2021 16:00",0,21.5,40
"6329","21/09/2021 17:00",0,21.9,39
"6330","21/09/2021 18:00",0,21.3,46
"6331","21/09/2021 19:00",0,20.5,46
"6332","21/09/2021 20:00",0,19.3,48
"6333","21/09/2021 21:00",0,18.3,52
"6334","21/09/2021 22:00",0,18,54
"6335","21/09/2021 23:00",0,17.4,54
"6336","22/09/2021 00:00",0,17.3,51
"6337","22/09/2021 01:00",0,17.4,53
"6338","22/09/2021 02:00",0,17,52
"6339","22/09/2021 03:00",0,16.7,52
"6340","22/09/2021 04:00",0,16.3,53
"6341","22/09/2021 05:00",0,16.5,57
"6342","22/09/2021 06:00",0,16.1,54
"6343","22/09/2021 07:00",0,16.4,52
"6344","22/09/2021 08:00",0,16.4,53
"6345","22/09/2021 09:00",0,17.1,53
"6346","22/09/2021 10:00",0,17.8,51
"6347","22/09/2021 11:00",0,18.3,51
"6348","22/09/2021 12:00",0,19.1,53
"6349","22/09/2021 13:00",0,18.9,56
"6350","22/09/2021 14:00",0,19.4,55
"6351","22/09/2021 15:00",0,20,58
"6352","22/09/2021 16:00",0,20.2,59
"6353","22/09/2021 17:00",0,20.1,61
"6354","22/09/2021 18:00",0,19.9,63
"6355","22/09/2021 19:00",0,19.9,65
"6356","22/09/2021 20:00",0,19.7,63
"6357","22/09/2021 21:00",0,19.2,65
"6358","22/09/2021 22:00",0,18.8,54
"6359","22/09/2021 23:00",0,18.6,53
"6360","23/09/2021 00:00",0,18.4,52
"6361","23/09/2021 01:00",0,18.1,49
"6362","23/09/2021 02:00",0,17.8,53
"6363","23/09/2021 03:00",0,18.4,41
"6364","23/09/2021 04:00",0,17.9,42
"6365","23/09/2021 05:00",0,17.5,43
"6366","23/09/2021 06:00",0,17,44
"6367","23/09/2021 07:00",0,16.2,50
"6368","23/09/2021 08:00",0,16.6,48
"6369","23/09/2021 09:00",0,17.4,46
"6370","23/09/2021 10:00",0,19,43
"6371","23/09/2021 11:00",0,19.6,45
"6372","23/09/2021 12:00",0,20.1,47
"6373","23/09/2021 13:00",0,19.7,52
"6374","23/09/2021 14:00",0,19.7,51
"6375","23/09/2021 15:00",0,19.9,51
"6376","23/09/2021 16:00",0,20.1,58
"6377","23/09/2021 17:00",0,20.1,59
"6378","23/09/2021 18:00",0,20.2,58
"6379","23/09/2021 19:00",0,19.9,60
"6380","23/09/2021 20:00",0,19.9,61
"6381","23/09/2021 21:00",0,18.9,65
"6382","23/09/2021 22:00",0,18.5,66
"6383","23/09/2021 23:00",0,17.6,68
"6384","24/09/2021 00:00",0,17.9,68
"6385","24/09/2021 01:00",0,18.4,65
"6386","24/09/2021 02:00",0,18.6,64
"6387","24/09/2021 03:00",0,18.8,64
"6388","24/09/2021 04:00",0,18.8,66
"6389","24/09/2021 05:00",0,18.8,65
"6390","24/09/2021 06:00",0,18.6,67
"6391","24/09/2021 07:00",0,18.6,66
"6392","24/09/2021 08:00",0,18.9,66
"6393","24/09/2021 09:00",0,19.2,65
"6394","24/09/2021 10:00",0,19.6,66
"6395","24/09/2021 11:00",0,20.4,67
"6396","24/09/2021 12:00",0,20.1,66
"6397","24/09/2021 13:00",0,20.2,67
"6398","24/09/2021 14:00",0,20.6,63
"6399","24/09/2021 15:00",0,21,60
"6400","24/09/2021 16:00",0,21.4,59
"6401","24/09/2021 17:00",0,21,62
"6402","24/09/2021 18:00",0,21,64
"6403","24/09/2021 19:00",0,20.8,70
"6404","24/09/2021 20:00",0,20.2,71
"6405","24/09/2021 21:00",0,19.7,72
"6406","24/09/2021 22:00",0,19.1,69
"6407","24/09/2021 23:00",0,18.8,69
"6408","25/09/2021 00:00",0,18.6,71
"6409","25/09/2021 01:00",0,18.5,72
"6410","25/09/2021 02:00",0,18.9,73
"6411","25/09/2021 03:00",0,19.1,72
"6412","25/09/2021 04:00",0,19.5,72
"6413","25/09/2021 05:00",0,19.5,72
"6414","25/09/2021 06:00",0,19.7,74
"6415","25/09/2021 07:00",0,19.6,74
"6416","25/09/2021 08:00",0,19.6,75
"6417","25/09/2021 09:00",0,20.2,73
"6418","25/09/2021 10:00",0,21.4,64
"6419","25/09/2021 11:00",0,21.2,69
"6420","25/09/2021 12:00",0,21.4,67
"6421","25/09/2021 13:00",0,21.4,69
"6422","25/09/2021 14:00",0,21.4,69
"6423","25/09/2021 15:00",0,21.8,65
"6424","25/09/2021 16:00",0,21.6,68
"6425","25/09/2021 17:00",0,22.4,66
"6426","25/09/2021 18:00",0,21.9,69
"6427","25/09/2021 19:00",0,21.4,71
"6428","25/09/2021 20:00",0,21,72
"6429","25/09/2021 21:00",0,20.7,73
"6430","25/09/2021 22:00",0,20.2,70
"6431","25/09/2021 23:00",0,19.9,71
"6432","26/09/2021 00:00",0,19.8,69
"6433","26/09/2021 01:00",0,19.8,71
"6434","26/09/2021 02:00",0,19.7,72
"6435","26/09/2021 03:00",0,19.9,76
"6436","26/09/2021 04:00",0,19.7,78
"6437","26/09/2021 05:00",0,19.8,81
"6438","26/09/2021 06:00",0,20,81
"6439","26/09/2021 07:00",0,20.4,79
"6440","26/09/2021 08:00",0,20.4,79
"6441","26/09/2021 09:00",0,21.2,76
"6442","26/09/2021 10:00",0,21.4,76
"6443","26/09/2021 11:00",0,21.4,76
"6444","26/09/2021 12:00",0,21.6,78
"6445","26/09/2021 13:00",0,21.7,80
"6446","26/09/2021 14:00",0,21.7,83
"6447","26/09/2021 15:00",0,21.8,82
"6448","26/09/2021 16:00",0,21.8,83
"6449","26/09/2021 17:00",0,21.7,84
"6450","26/09/2021 18:00",0.5,21.3,86
"6451","26/09/2021 19:00",1.7,20.9,87
"6452","26/09/2021 20:00",0.8,21,90
"6453","26/09/2021 21:00",0,20.7,91
"6454","26/09/2021 22:00",0,20.3,90
"6455","26/09/2021 23:00",0,20.4,82
"6456","27/09/2021 00:00",0.2,20.7,76
"6457","27/09/2021 01:00",0,20.5,77
"6458","27/09/2021 02:00",0,20,78
"6459","27/09/2021 03:00",0,20.1,79
"6460","27/09/2021 04:00",0,20.2,79
"6461","27/09/2021 05:00",0,20.2,79
"6462","27/09/2021 06:00",0,20.2,79
"6463","27/09/2021 07:00",0,20.2,80
"6464","27/09/2021 08:00",0,20.2,81
"6465","27/09/2021 09:00",0,20.4,81
"6466","27/09/2021 10:00",0,20.8,79
"6467","27/09/2021 11:00",0,21.2,78
"6468","27/09/2021 12:00",0,20.3,88
"6469","27/09/2021 13:00",0,21.1,83
"6470","27/09/2021 14:00",0,21.5,82
"6471","27/09/2021 15:00",0,21.6,80
"6472","27/09/2021 16:00",0,21.8,81
"6473","27/09/2021 17:00",0,21.7,79
"6474","27/09/2021 18:00",0,21.5,81
"6475","27/09/2021 19:00",0,21.2,83
"6476","27/09/2021 20:00",0,21.1,83
"6477","27/09/2021 21:00",0,20.9,85
"6478","27/09/2021 22:00",0,20.5,85
"6479","27/09/2021 23:00",0,20.4,84
"6480","28/09/2021 00:00",0,20.1,87
"6481","28/09/2021 01:00",0,20.1,84
"6482","28/09/2021 02:00",0,20.2,86
"6483","28/09/2021 03:00",0,20,88
"6484","28/09/2021 04:00",0,19.6,89
"6485","28/09/2021 05:00",0,19.2,88
"6486","28/09/2021 06:00",0,19,85
"6487","28/09/2021 07:00",0,18.8,86
"6488","28/09/2021 08:00",0,19.5,83
"6489","28/09/2021 09:00",0,20.4,80
"6490","28/09/2021 10:00",0,20.5,83
"6491","28/09/2021 11:00",0,21,82
"6492","28/09/2021 12:00",0,21.5,80
"6493","28/09/2021 13:00",0,22.2,71
"6494","28/09/2021 14:00",0,22.4,72
"6495","28/09/2021 15:00",0,23.5,73.4928404312945
"6496","28/09/2021 16:00",0,23.4,73.9327205027564
"6497","28/09/2021 17:00",0,24.8,73.2609852251413
"6498","28/09/2021 18:00",0,23.2,73.4484156904248
"6499","28/09/2021 19:00",0,23.6,75
"6500","28/09/2021 20:00",0,23.2,77
"6501","28/09/2021 21:00",0,22.4,71
"6502","28/09/2021 22:00",0,21.9,73
"6503","28/09/2021 23:00",0,21.5,73
"6504","29/09/2021 00:00",0,21.2,69
"6505","29/09/2021 01:00",0,21.2,66
"6506","29/09/2021 02:00",0,21.6,57
"6507","29/09/2021 03:00",0,21.2,58
"6508","29/09/2021 04:00",0,21.4,58
"6509","29/09/2021 05:00",0,21.5,57
"6510","29/09/2021 06:00",0,21.5,56
"6511","29/09/2021 07:00",0,20.9,60
"6512","29/09/2021 08:00",0,21.6,61
"6513","29/09/2021 09:00",0,22.2,58
"6514","29/09/2021 10:00",0,23.6,52
"6515","29/09/2021 11:00",0,24.2,50
"6516","29/09/2021 12:00",0,22,57.6328596721157
"6517","29/09/2021 13:00",0,22.2,66
"6518","29/09/2021 14:00",0,22.7,63.834413402182
"6519","29/09/2021 15:00",0,22.1,69.6490647423359
"6520","29/09/2021 16:00",0,22.5,75
"6521","29/09/2021 17:00",0,22.9,73.8635410564776
"6522","29/09/2021 18:00",0,22.9,73.7193232032996
"6523","29/09/2021 19:00",0,22.2,76
"6524","29/09/2021 20:00",0,22.4,75
"6525","29/09/2021 21:00",0,21.9,71
"6526","29/09/2021 22:00",0,21.7,73
"6527","29/09/2021 23:00",0,22.1,64
"6528","30/09/2021 00:00",0,20.3,66
"6529","30/09/2021 01:00",0,20.2,70
"6530","30/09/2021 02:00",0,19.9,70
"6531","30/09/2021 03:00",0,20.1,68
"6532","30/09/2021 04:00",0,19.7,65
"6533","30/09/2021 05:00",0.3,19.7,63
"6534","30/09/2021 06:00",0,19.8,61
"6535","30/09/2021 07:00",0,19.8,59
"6536","30/09/2021 08:00",0.1,19.9,59
"6537","30/09/2021 09:00",0,20,60
"6538","30/09/2021 10:00",0,20.5,58
"6539","30/09/2021 11:00",0,21,54
"6540","30/09/2021 12:00",0,21.3,54
"6541","30/09/2021 13:00",0,21.3,52
"6542","30/09/2021 14:00",0,21.6,48
"6543","30/09/2021 15:00",0,21.6,46
"6544","30/09/2021 16:00",0,21.2,47
"6545","30/09/2021 17:00",0,21.2,45
"6546","30/09/2021 18:00",0,20.5,43
"6547","30/09/2021 19:00",0,19.4,49
"6548","30/09/2021 20:00",0,18.8,55
"6549","30/09/2021 21:00",0,18.6,53
"6550","30/09/2021 22:00",0,18.4,51
"6551","30/09/2021 23:00",0,18.1,51
"6552","01/10/2021 00:00",0,17.7,52
"6553","01/10/2021 01:00",0,18,53
"6554","01/10/2021 02:00",0,17.3,51
"6555","01/10/2021 03:00",0,17.1,50
"6556","01/10/2021 04:00",0,16.8,52
"6557","01/10/2021 05:00",0,16.5,54
"6558","01/10/2021 06:00",0,16.4,56
"6559","01/10/2021 07:00",0,16.2,60
"6560","01/10/2021 08:00",0,16.5,61
"6561","01/10/2021 09:00",0,17.3,57
"6562","01/10/2021 10:00",0,18.3,54
"6563","01/10/2021 11:00",0,19.3,50
"6564","01/10/2021 12:00",0,20.1,48
"6565","01/10/2021 13:00",0,21,46
"6566","01/10/2021 14:00",0,21.6,47
"6567","01/10/2021 15:00",0,22.1,45
"6568","01/10/2021 16:00",0,20.5,51.1112461979266
"6569","01/10/2021 17:00",0,20,59
"6570","01/10/2021 18:00",0,20.3,57
"6571","01/10/2021 19:00",0,19.2,59
"6572","01/10/2021 20:00",0,18.3,59.5249910335722
"6573","01/10/2021 21:00",0,17.8,58
"6574","01/10/2021 22:00",0,17.2,59
"6575","01/10/2021 23:00",0,16.8,60
"6576","02/10/2021 00:00",0,16.7,60
"6577","02/10/2021 01:00",0,16.5,61
"6578","02/10/2021 02:00",0,16.3,62
"6579","02/10/2021 03:00",0,16.4,61
"6580","02/10/2021 04:00",0,16.3,62
"6581","02/10/2021 05:00",0,16,62
"6582","02/10/2021 06:00",0,16,63
"6583","02/10/2021 07:00",0,15.4,64
"6584","02/10/2021 08:00",0,15.8,63
"6585","02/10/2021 09:00",0,16.6,62
"6586","02/10/2021 10:00",0,18.9,56
"6587","02/10/2021 11:00",0,19.3,55
"6588","02/10/2021 12:00",0,19.4,55
"6589","02/10/2021 13:00",0,19.6,58
"6590","02/10/2021 14:00",0,19.5,59
"6591","02/10/2021 15:00",0,19.5,62
"6592","02/10/2021 16:00",0,20.4,59
"6593","02/10/2021 17:00",0,20.6,57
"6594","02/10/2021 18:00",0,20.5,58
"6595","02/10/2021 19:00",0,19.9,64
"6596","02/10/2021 20:00",0,19.1,63
"6597","02/10/2021 21:00",0,18.5,67
"6598","02/10/2021 22:00",0,18,68
"6599","02/10/2021 23:00",0,17.9,67
"6600","03/10/2021 00:00",0,17.8,68
"6601","03/10/2021 01:00",0,17.8,71
"6602","03/10/2021 02:00",0,17.9,71
"6603","03/10/2021 03:00",0,18.4,70
"6604","03/10/2021 04:00",0,18.5,64
"6605","03/10/2021 05:00",0,18.4,63
"6606","03/10/2021 06:00",0,18.7,62
"6607","03/10/2021 07:00",0,18.7,67
"6608","03/10/2021 08:00",0,19,69
"6609","03/10/2021 09:00",0.2,19,76
"6610","03/10/2021 10:00",1.3,18.4,83
"6611","03/10/2021 11:00",0,19,82
"6612","03/10/2021 12:00",4.4,18.8,88
"6613","03/10/2021 13:00",0.6,19.8,85
"6614","03/10/2021 14:00",0,19.8,82
"6615","03/10/2021 15:00",0,20.2,83
"6616","03/10/2021 16:00",0,20.5,81
"6617","03/10/2021 17:00",0,21.1,80
"6618","03/10/2021 18:00",0,21,82
"6619","03/10/2021 19:00",0,20.9,84
"6620","03/10/2021 20:00",0,21.1,76
"6621","03/10/2021 21:00",0,20.6,78
"6622","03/10/2021 22:00",0,20.2,82
"6623","03/10/2021 23:00",0,19.8,82
"6624","04/10/2021 00:00",0,19.6,84
"6625","04/10/2021 01:00",0,19.1,84
"6626","04/10/2021 02:00",0,19.3,84
"6627","04/10/2021 03:00",0,19.5,82
"6628","04/10/2021 04:00",0,19.3,85
"6629","04/10/2021 05:00",0,20.6,79
"6630","04/10/2021 06:00",0,20.7,78
"6631","04/10/2021 07:00",0,20.4,80
"6632","04/10/2021 08:00",0,20.3,80
"6633","04/10/2021 09:00",0,20.6,78
"6634","04/10/2021 10:00",0,21.2,76
"6635","04/10/2021 11:00",0,21.8,73
"6636","04/10/2021 12:00",0,22.6,69
"6637","04/10/2021 13:00",0,23.5,65
"6638","04/10/2021 14:00",0,23.7,63
"6639","04/10/2021 15:00",0,23.9,63
"6640","04/10/2021 16:00",0,24,62
"6641","04/10/2021 17:00",0,23.9,61.4423611969983
"6642","04/10/2021 18:00",0,23.4,64
"6643","04/10/2021 19:00",0,22.9,67
"6644","04/10/2021 20:00",0,22,69
"6645","04/10/2021 21:00",0,21.8,66
"6646","04/10/2021 22:00",0,21.8,64
"6647","04/10/2021 23:00",0,21.9,60
"6648","05/10/2021 00:00",0,22,60
"6649","05/10/2021 01:00",0,21.9,65
"6650","05/10/2021 02:00",0,21.9,64
"6651","05/10/2021 03:00",0,21.5,69
"6652","05/10/2021 04:00",0,21.6,71
"6653","05/10/2021 05:00",0,22.1,68
"6654","05/10/2021 06:00",0,21.2,73
"6655","05/10/2021 07:00",0,21.2,73
"6656","05/10/2021 08:00",0,20.7,76
"6657","05/10/2021 09:00",0.3,20.7,78
"6658","05/10/2021 10:00",0.1,21,76
"6659","05/10/2021 11:00",0,21.4,76
"6660","05/10/2021 12:00",0,22.1,73
"6661","05/10/2021 13:00",0.1,22.8,62
"6662","05/10/2021 14:00",0,23.3,57
"6663","05/10/2021 15:00",0,22.3,70
"6664","05/10/2021 16:00",0,22.1,73
"6665","05/10/2021 17:00",0,22.3,67
"6666","05/10/2021 18:00",0,22.5,65
"6667","05/10/2021 19:00",0,22.4,63
"6668","05/10/2021 20:00",0,21.9,70
"6669","05/10/2021 21:00",1,20.1,75
"6670","05/10/2021 22:00",0.1,20.1,78
"6671","05/10/2021 23:00",0,19.5,80
"6672","06/10/2021 00:00",0,19.6,80
"6673","06/10/2021 01:00",0,19.3,79
"6674","06/10/2021 02:00",0,19.3,77
"6675","06/10/2021 03:00",0,19.2,75
"6676","06/10/2021 04:00",0,19.3,72
"6677","06/10/2021 05:00",0,19.6,67
"6678","06/10/2021 06:00",0,19.5,66
"6679","06/10/2021 07:00",1,18.9,73
"6680","06/10/2021 08:00",0,18.9,74
"6681","06/10/2021 09:00",0.6,18.6,79
"6682","06/10/2021 10:00",0,19.3,73
"6683","06/10/2021 11:00",0.9,19.6,72
"6684","06/10/2021 12:00",0,20,69
"6685","06/10/2021 13:00",0,21.3,57
"6686","06/10/2021 14:00",6.5,17.1,83
"6687","06/10/2021 15:00",9,16.8,79
"6688","06/10/2021 16:00",2.8,16.2,81
"6689","06/10/2021 17:00",0.5,16.5,79
"6690","06/10/2021 18:00",10.4,15.6,82
"6691","06/10/2021 19:00",2.4,15.7,75
"6692","06/10/2021 20:00",0.2,15.5,76
"6693","06/10/2021 21:00",0,15.5,68
"6694","06/10/2021 22:00",0.1,15.3,69
"6695","06/10/2021 23:00",0.2,14.8,69
"6696","07/10/2021 00:00",0,15.1,64
"6697","07/10/2021 01:00",0,15.3,64
"6698","07/10/2021 02:00",0,15.5,64
"6699","07/10/2021 03:00",0,15.7,64
"6700","07/10/2021 04:00",0,15.5,64
"6701","07/10/2021 05:00",0,15.3,63
"6702","07/10/2021 06:00",0,15.3,62
"6703","07/10/2021 07:00",0,15.7,60
"6704","07/10/2021 08:00",0,15.9,61
"6705","07/10/2021 09:00",0,16.4,59
"6706","07/10/2021 10:00",0,16.6,55
"6707","07/10/2021 11:00",0,16.3,55
"6708","07/10/2021 12:00",0,16.1,60
"6709","07/10/2021 13:00",0,17,55
"6710","07/10/2021 14:00",0,17.1,55
"6711","07/10/2021 15:00",0,17.1,57
"6712","07/10/2021 16:00",0.2,17,62
"6713","07/10/2021 17:00",0,16.8,60
"6714","07/10/2021 18:00",0,17.4,55
"6715","07/10/2021 19:00",0,16.9,60
"6716","07/10/2021 20:00",0,16.6,61
"6717","07/10/2021 21:00",0,15.8,64
"6718","07/10/2021 22:00",0,16.1,63
"6719","07/10/2021 23:00",0.1,15.6,63
"6720","08/10/2021 00:00",0,15.5,63
"6721","08/10/2021 01:00",0,15.5,65
"6722","08/10/2021 02:00",0,15.9,66
"6723","08/10/2021 03:00",0.1,16,63
"6724","08/10/2021 04:00",0,17,59
"6725","08/10/2021 05:00",0,17,56
"6726","08/10/2021 06:00",0.1,16.8,56
"6727","08/10/2021 07:00",0,16.9,54
"6728","08/10/2021 08:00",0.2,16.6,55
"6729","08/10/2021 09:00",0,16.7,61
"6730","08/10/2021 10:00",0.1,16.7,56
"6731","08/10/2021 11:00",0,16.3,60
"6732","08/10/2021 12:00",0.4,15.3,67
"6733","08/10/2021 13:00",0,15.9,66
"6734","08/10/2021 14:00",0,16.4,63
"6735","08/10/2021 15:00",0,16.8,61
"6736","08/10/2021 16:00",0,16.7,63
"6737","08/10/2021 17:00",0,16.2,63
"6738","08/10/2021 18:00",0,16.1,61
"6739","08/10/2021 19:00",0.1,15.5,62
"6740","08/10/2021 20:00",0,15.7,62
"6741","08/10/2021 21:00",0.1,15.4,61
"6742","08/10/2021 22:00",0,15.6,59
"6743","08/10/2021 23:00",0,15.5,60
"6744","09/10/2021 00:00",0,15.1,61
"6745","09/10/2021 01:00",0,15,59
"6746","09/10/2021 02:00",0,15.2,58
"6747","09/10/2021 03:00",0,15.7,55
"6748","09/10/2021 04:00",0,14.9,57
"6749","09/10/2021 05:00",0,15,58
"6750","09/10/2021 06:00",0,14.9,56
"6751","09/10/2021 07:00",0,14.9,55
"6752","09/10/2021 08:00",0,14.7,51
"6753","09/10/2021 09:00",0,14.8,46
"6754","09/10/2021 10:00",0,15,44
"6755","09/10/2021 11:00",0,15.8,46
"6756","09/10/2021 12:00",0,15.8,50
"6757","09/10/2021 13:00",0,15.9,50
"6758","09/10/2021 14:00",0,16.1,51
"6759","09/10/2021 15:00",0,15.7,49
"6760","09/10/2021 16:00",0,15.4,50
"6761","09/10/2021 17:00",0,15.4,52
"6762","09/10/2021 18:00",0,14.7,53
"6763","09/10/2021 19:00",0,14.1,55
"6764","09/10/2021 20:00",0,13.5,56
"6765","09/10/2021 21:00",0,13.3,55
"6766","09/10/2021 22:00",0.1,13.1,50
