datetime,dma_A,dma_B,dma_C,dma_D,dma_E,dma_F,dma_G,dma_H,dma_I,dma_J
14/09/2021 12:00,13.4525,11.275,5.3475,35.44,85.2825,5.9475,26.4275,26.535,21.865,31.1925
14/09/2021 13:00,13.5125,10.97,5.3875,33.5625,85.92,6.1625,25.9875,25.5175,21.735,30.08
14/09/2021 14:00,13.0725,10.7125,5.35,32.6375,81.0125,5.82,24.915,23.7525,23.2275,32.51
14/09/2021 15:00,12.2925,11.3425,6.265,35.29,78.395,6.06,23.23,23.79,22.71,30.375
14/09/2021 16:00,11.6175,11.07,6.05,32.6775,78.6575,6.035,22.875,24.1475,21.12,28.78
14/09/2021 17:00,11.07,12.8925,6.66,33.7175,79.85,5.9975,25.57,24.4075,19.6325,28.7375
14/09/2021 18:00,11.775,15.555,7.5025,39.8525,84.49,6.485,28.2475,24.6675,20.915,31.185
14/09/2021 19:00,11.525,15.025,7.3275,44.6575,91.935,7.745,30.55,24.3925,21.6675,31.7475
14/09/2021 20:00,10.99,12.3825,6.215,39.43,92.9675,7.2875,29.5025,22.3525,19.84,27.7875
14/09/2021 21:00,9.35,11.5275,5.6025,36.755,84.64,7.185,28.1575,20.1775,18.2775,25.94
14/09/2021 22:00,9.0675,10.635,4.93,27.8075,74.92,4.42,25.1675,17.53,18.86,26.8325
14/09/2021 23:00,8.6625,10.4775,4.8275,27.2825,68.5125,6.2025,22.91,15.925,18.5875,24.3075
15/09/2021 00:00,7.5425,9.4375,4.34,20.9025,60.305,4.0875,20.34,13.2325,18.755,23.595
15/09/2021 01:00,7.3925,9.0225,3.8775,20.3375,55.4675,4.4775,16.965,11.56,20.7525,24.52
15/09/2021 02:00,7.9125,9.355,3.7075,18.665,52.87,3.8125,15.705,10.4875,16.39,20.48
15/09/2021 03:00,8.03,9.1725,4.03,22.77,52.8,3.875,16.93,10.5275,16.6775,22.1075
15/09/2021 04:00,8.255,9.3075,3.93,24.5875,53.72,4.115,16.995,11.94,16.0175,21.13
15/09/2021 05:00,9.395,9.4,4.87,25.64,57.62,5.3675,20.925,12.18,17.6425,23.7675
15/09/2021 06:00,11.18,11.1275,6.41,29.62,74.765,5.93,26.7275,16.245,18.16,26.0775
15/09/2021 07:00,13.0725,12.54,8.69,40.815,102.93,10.395,37.3275,25.5,20.65,31.4975
15/09/2021 08:00,12.9475,13.675,8.175,41.88,103.1175,7.41,35.56,29.1275,22.305,32.895
15/09/2021 09:00,12.7375,13.8825,6.3225,39.92,94.88,7.9325,31.69,27.88,21.62,34.1925
15/09/2021 10:00,11.8575,12.445,5.48,37.0225,88.6375,6.97,27.4175,26.255,22.775,33.44
15/09/2021 11:00,11.685,11.335,5.4525,35.43,83.0875,6.0025,26.4625,25.7425,26.315,33.4175
15/09/2021 12:00,11.5125,10.625,5.195,35.345,83.5175,7.775,25.2575,26.43,24.6,31.3675
15/09/2021 13:00,11.21,11.205,4.7975,37,85.0475,7.15,26.5225,26.125,25.035,32.7225
15/09/2021 14:00,11.085,11.1125,4.685,37.055,81.2175,6.4125,24.5925,24.5125,26.305,34.255
15/09/2021 15:00,10.89,10.94,5.0475,33.6775,82.5275,6.66,22.495,23.33,25.485,31.5725
15/09/2021 16:00,10.675,10.73,5.08,35.2175,85.94,7.465,22.775,24.18,24.84,32.06
15/09/2021 17:00,10.9925,11.2825,5.49,34.5425,82.065,6.805,25.785,24.33,24.25,31.9625
15/09/2021 18:00,12.13,12.6475,6.2625,36.7225,88.82,8.115,27.74,23.83,21.9425,29.99
15/09/2021 19:00,12.7975,12.0925,6.6325,38.7025,93.095,7.635,30.6025,24.5425,22.905,31.02
15/09/2021 20:00,11.765,11.51,6.2575,38.705,91.045,7.3575,31.055,23.6425,22.325,29.9475
15/09/2021 21:00,10.1325,10.69,5.5625,30.73,85.34,5.4025,26.825,21.1375,20.365,25.3775
15/09/2021 22:00,9.81,9.9425,4.4375,26.6725,74.29,6.65,24.24,18.1175,21.2525,26.945
15/09/2021 23:00,9.505,9.7125,4.3425,25.265,68.22,6.085,22.4275,16.395,20.08,23.8525
16/09/2021 00:00,7.685,8.8775,3.5575,23.27,60.8025,5.485,20.4225,13.34,20.2425,23.1925
16/09/2021 01:00,7.09,8.34,3.3825,22.77,54.32,5.99,18.005,12.03,21.09,23.67
16/09/2021 02:00,6.81,8.93,3.41,22.055,52.2,4.985,16.6325,10.895,19.915,21.7
16/09/2021 03:00,8.195,9.0575,3.4425,21.1875,51.7825,5.7825,16.05,10.58,19.775,22.475
16/09/2021 04:00,7.705,8.9875,3.68,19.405,52.875,5.675,16.3675,12.2625,19.9575,22.7375
16/09/2021 05:00,9.095,8.9625,3.9625,23.785,58.6675,5.1025,20.3725,12.46,20.0625,23.11
16/09/2021 06:00,10.5875,10.3825,5.2925,31.0875,76.5925,6.9175,26.355,16.6725,20.8575,26.8825
16/09/2021 07:00,12.5625,12.2825,6.5625,40.9425,102.46,8.43,34.5325,26.47,24.17,32.55
16/09/2021 08:00,12.415,11.6425,6.9,41.2575,98.5775,7.8575,31.9675,27.4625,24.2775,31.1925
16/09/2021 09:00,12.0325,10.825,5.61,38.5625,92.815,7.0825,28.9625,29.32,25.33,33.4625
16/09/2021 10:00,11.9275,10.82,4.6975,39.1175,86.1475,5.585,26.895,26.615,24.5325,31.51
16/09/2021 11:00,11.8825,10.62,4.525,32.2275,82.315,5.945,24.0975,25.05,24.08,30.44217638
16/09/2021 12:00,11.3325,9.9825,4.735,29.715,82.1175,6.5325,25.4925,26.1775,22.6,29.125
16/09/2021 13:00,12.0625,10.4125,4.32,32.38,82.945,7.3775,26.18,24.995,24.135,30.4375
16/09/2021 14:00,12.3075,10.6875,4.1225,30.1125,80.465,6.105,25.4875,24.11,24.6725,30.375
16/09/2021 15:00,12.155,10.235,4.32,33.97,76.2875,6.59,23.325,22.4275,24.5175,30.84
16/09/2021 16:00,11.4275,10.3125,4.16,34.1875,76.585,5.46,25.26,23.405,27.5575,35.92
16/09/2021 17:00,10.3775,10.31,4.4825,33.9325,77.95,7.3875,23.335,22.7,23.64,30.625
16/09/2021 18:00,10.4225,10.6625,4.49,35.4125,82.005,7.9625,24.615,22.51,22.35,29.1875
16/09/2021 19:00,11.9375,11.255,4.6925,37.0675,86.76,7.5325,28.995,23.45,21.6525,29.145
16/09/2021 20:00,12.2775,11.2075,4.835,38.1975,88.5225,6.875,28.75,22.41,21.905,27.795
16/09/2021 21:00,10.5725,10.6675,4.6625,34.0275,82.6625,6.9025,25.6275,20.5175,20.4775,26.1675
16/09/2021 22:00,9.965,10.0925,3.9125,29.7025,72.645,5.735,23.1275,17.63,19.35,24.245
16/09/2021 23:00,9.7925,9.605,3.725,27.39,67.62,6.125,22.045,15.8125,20.755,24.44
17/09/2021 00:00,8.7175,9.07,3.6025,24.2575,59.64,6.0725,19.865,13.1,19.9825,22.6775
17/09/2021 01:00,8.3825,8.6475,3.175,22.985,54.36,5.1075,16.92,10.955,20.6375,22.21
17/09/2021 02:00,8.41,8.7925,3.0875,20.725,51.465,5.3,16.1825,10.7,18.99,21.0525
17/09/2021 03:00,8.64,8.9775,3.3725,17.0525,51.4025,4.7375,15.0775,10.43,20.37,22.4575
17/09/2021 04:00,7.5275,8.68,3.3325,18.845,52.2875,5.0175,15.265,10.3125,19.705,22.8625
17/09/2021 05:00,8.74,8.8575,3.455,24.655,56.34,5.98,17.59,13.6475,19.675,22.6625
17/09/2021 06:00,10.18,10.1925,4.71,31.12,74.795,5.1975,25.09,16.5225,20.4575,26.0275
17/09/2021 07:00,11.405,11.5975,5.23,37.595,95.6575,6.32,33.7525,24.45,24.1175,30.5675
17/09/2021 08:00,12.2575,11.0025,5.165,39.555,93.33,7.375,30.455,26.485,23.6025,31.435
17/09/2021 09:00,13.3025,10.6925,4.895,35.4725,90.05,6.915,27.9075,27.6825,24.735,32.9475
17/09/2021 10:00,12.3325,10.4425,4.4375,34.1525,86.13,6.815,26.68,27.425,24.3275,32.8175
17/09/2021 11:00,13.1725,10.1925,4.4075,30.3875,83.51,6.1325,26.6325,25.3525,22.2625,30.2175
17/09/2021 12:00,12.6175,10.025,3.865,36.3975,84.985,7.785,25.3525,26.2575,22.1925,31.48
17/09/2021 13:00,12.085,10.1075,4.11,38.185,85.255,6.33,25.8325,24.5625,22.1425,31.105
17/09/2021 14:00,12.3525,10.5125,4.0475,34.215,80.87,6.81,25.3,24,21.405,31.265
17/09/2021 15:00,11.775,10.1275,4.455,32.7925,79.995,6.0575,24.6075,23.04,20.3775,27.9875
17/09/2021 16:00,10.8725,10.025,4.325,32.905,78.8875,6.8125,25.5025,24.2025,20.1225,29.4825
17/09/2021 17:00,10.82,10.085,4.1875,34.4575,80.925,7.175,24.365,23.21,21.5125,31.32
17/09/2021 18:00,11.105,10.0925,4.2625,34.6975,80.875,6.435,26.0975,22.08,20.455,30.3975
17/09/2021 19:00,11.04,11.0325,4.655,37.3075,85.1225,7.4525,27.0725,22.1225,20.5675,28.78
17/09/2021 20:00,11.505,10.7125,4.6,37.845,84.705,8.515,26.415,22.33,20.5375,29.18
17/09/2021 21:00,10.3325,10.375,4.355,31.45,77.2075,7.7325,24.3125,18.9025,19.2025,26.085
17/09/2021 22:00,9.9875,9.6525,3.98,29.4575,70.655,6.9975,21.9425,17.0175,18.7125,24.1275
17/09/2021 23:00,9.6225,9.0675,3.7975,28.435,66.66,5.745,22.6525,16.075,18.78,23.7625
18/09/2021 00:00,9.265,8.6475,3.34,24.5625,60.555,5.5075,19.6825,14.8075,19.1575,22.925
18/09/2021 01:00,8.8175,8.4575,3.04,20.86,55.655,4.81,16.2,12.735,19.47,22.9625
18/09/2021 02:00,8.8475,8.645,2.9975,20.585,52.3675,4.655,14.8125,11.0875,18.0725,21.4
18/09/2021 03:00,9.775,8.8975,3.2125,20.025,51.3125,4.85,15.6125,10.775,17.325,22.035
18/09/2021 04:00,9.3225,8.5575,3.2125,22.8975,52.4025,4.985,15.89,10.9075,17.3325,21.4075
18/09/2021 05:00,9.27,8.4375,3.27,25.1825,55.595,4.8625,17.8225,13.1525,17.375,22.235
18/09/2021 06:00,10.06,9.1525,3.4675,29.465,62.4275,6.095,20.5625,13.52,16.915,22.76
18/09/2021 07:00,11.465,10.595,4.6025,33.32,79.4125,7.3125,24.575,19.96,19.6,26.61
18/09/2021 08:00,11.3975,11.03,6.39,40.945,95.52,7.545,32.135,25.605,18.7975,28.0575
18/09/2021 09:00,11.48,11.7575,6.145,40.2375,100.7025,8.365,31.9775,29.2175,20.2,29.4775
18/09/2021 10:00,10.9525,10.82,5.7225,37.8325,99.1225,7.2425,31.3375,28.2775,18.775,28.0875
18/09/2021 11:00,11.66,10.655,5.575,40.28,91.155,8.9275,29.965,24.5275,18.5675,27.3325
18/09/2021 12:00,10.5825,10.3825,5.2675,37.1725,87.5225,8.5225,28.15,24.645,18.805,27.2975
18/09/2021 13:00,10.95,10.455,5.0925,37.6725,87.59,6.61,27.7625,23.0475,19.3175,27.0325
18/09/2021 14:00,11.9275,10.0425,4.93,38.445,83.3475,8.2475,26.1225,21.395,17.26,25.3725
18/09/2021 15:00,11.16,10.0175,4.8025,35.565,81.0575,7.45,24.97,21.6375,19.09,26.6275
18/09/2021 16:00,10.1725,9.73,4.7875,32.5,78.46,8.495,25.5875,21.2475,20.445,27.1175
18/09/2021 17:00,10.6025,9.795,5.1275,35.035,78.755,7.8575,25.5975,21.17,17.72,24.8875
18/09/2021 18:00,10.28,9.9925,4.855,33.665,80.31,7.61,25.4,20.65,17.6325,24.95
18/09/2021 19:00,10.995,10.4575,5.12,32.145,83.9925,7.6125,27.7125,21.385,17.285,25.275
18/09/2021 20:00,11.72,10.0825,4.4725,35.4575,82.0925,7.4475,26.6175,20.465,17.3475,24.6375
18/09/2021 21:00,9.8425,9.395,4.32,31.655,74.8825,6.1375,23.8725,19.22,17.55,24.0125
18/09/2021 22:00,9.0525,9.09,3.7625,28.675,69.0175,5.4975,22.2475,16.67,16.3575,22.2175
18/09/2021 23:00,9.16,8.555,3.7475,28.2075,66.4075,6.435,21.835,15.89,17.205,22.4825
19/09/2021 00:00,7.6125,8.26,3.3425,23.2025,61.545,5.225,19.6475,14.0775,15.785,21.0225
19/09/2021 01:00,7.3775,7.8375,3.1475,21.8625,56.63,5.57,18.245,11.995,16.025,20.6375
19/09/2021 02:00,6.92,8.05,3.0775,23.465,52.505,5.6275,16.9025,11.3825,16.0275,20.73
19/09/2021 03:00,7.0525,8.015,3.3425,21.975,52.115,5.1225,15.2175,10.52,16.8725,21.4275
19/09/2021 04:00,7.96,7.835,3.3125,22.5525,51.82,5.3925,14.935,10.6325,17.265,22.0775
19/09/2021 05:00,9.005,7.815,3.355,23.8475,53.9225,5.075,16.31,12.915,16.3475,21.445
19/09/2021 06:00,10.295,8.1075,3.4275,24.865,58.355,5.3275,19.13,12.165,15.0675,21.4575
19/09/2021 07:00,11.175,9.07,4.195,28.96,70.455,7.1525,22.3,16.175,17.355,24.8725
19/09/2021 08:00,11.295,10.9875,5.935,35.855,86.9175,7.44,26.385,21.535,16.635,26.745
19/09/2021 09:00,11.69,11.435,5.9025,43.515,97.915,7.7525,33.3975,24.7125,19.515,27.8425
19/09/2021 10:00,11.64,11.0025,5.8025,42.7625,98.7525,8.4625,32.1625,25.445,18.24,27.62
19/09/2021 11:00,11.235,10.7625,5.88,43.4525,94.0225,8.4125,30.465,23.935,16.565,25.955
19/09/2021 12:00,10.585,10.7175,5.4625,41.285,89.88,8.0025,28.7575,22.3575,18.405,27.04
19/09/2021 13:00,10.165,10.89,5.2625,38.705,88.39,7.375,27.6925,21.98,16.56,25.06
19/09/2021 14:00,10.545,10.075,4.6525,39.155,82.49,8.3225,24.3975,20.3925,17.9625,24.535
19/09/2021 15:00,10,9.86,4.59,32.6275,79.0875,6.555,24.3375,19.02,16.69,24.135
19/09/2021 16:00,9.5925,9.8075,4.6025,31.5175,76.125,6.9175,23.8225,19.52,16.7725,23.7725
19/09/2021 17:00,9.375,10.2125,4.4375,34.5825,78.5175,7.0375,24.3525,20.2575,16.73,24.4975
19/09/2021 18:00,9.1925,10.4375,4.8525,35.6475,82.3325,8.2475,25.89,20.8525,17.0075,24.32
19/09/2021 19:00,10.7275,10.5375,5.205,35.5575,87.3075,7.905,28.8425,21.4075,17.2225,25.14
19/09/2021 20:00,11.1625,10.4325,5.0975,36.575,87.61,7.325,29.245,21.6175,16.775,24.3975
19/09/2021 21:00,10.735,10.19,4.87,32.12,79.415,7.82,25.0125,19.32,17.4225,23.965
19/09/2021 22:00,9.755,8.88,3.8925,26.3875,71.24,5.3325,23.9525,16.185,16.505,22.3175
19/09/2021 23:00,8.7025,8.6325,3.5625,28.0975,66.395,6.1375,21.1025,15.5625,19.915,24.39
20/09/2021 00:00,8.3075,8.165,3.045,25.92,60.3575,5.6675,19.91,13.5825,19.1475,23.25
20/09/2021 01:00,7.96,7.8375,3.0175,24.1475,53.9725,4.1225,17.405,10.8375,16.0525,20.505
20/09/2021 02:00,8.505,8.11,3.025,25.315,52.405,4.2575,14.905,10.66,17.13,21.0075
20/09/2021 03:00,9.265,8.155,3.345,21.335,51.6825,4.2675,14.73,10.0475,16.1675,20.62
20/09/2021 04:00,8.225,8.105,3.475,20.2625,52.4825,4.6775,16.3575,10.17,16.5975,20.805
20/09/2021 05:00,8.3225,8.29,3.06,22.23,56.59,5.4825,18.9675,12.53,17.575,21.905
20/09/2021 06:00,9.135,9.915,4.3375,33.135,73.6425,5.7475,25.19,16.28,17.9975,25.44
20/09/2021 07:00,11.82,11.1725,5.4425,42.105,99.6125,7.48,33.89,26.41,20.8875,30.61
20/09/2021 08:00,12.705,10.795,5.915,39.2175,98.335,8.9225,32.035,28.8925,26.64,37.065
20/09/2021 09:00,12.6625,10.3975,6.07,41.7025,91.4525,6.6175,29.885,27.6625,28.32,40.045
20/09/2021 10:00,12.255,10.3275,5.68,36.4325,87.055,6.2125,27.5175,27.245,26.54,33.455
20/09/2021 11:00,12.3475,10.57,4.7075,33.815,84.725,6.21,23.92,25.2625,25.4375,32.2625
20/09/2021 12:00,13.3525,9.845,4.205,33.8875,82.6275,7.265,25.385,24.83,24.79,31.035
20/09/2021 13:00,12.83,9.835,4.7875,35.1,85.96,7.525,25.935,25.5675,23.99,31.6525
20/09/2021 14:00,14.015,9.4075,4.88,35.0775,80.865,5.7325,26.555,23.8,25.0025,31.5375
20/09/2021 15:00,12.975,9.2925,4.57,34.56,78.8,7.3975,24.285,21.725,25.535,30.7275
20/09/2021 16:00,12.2575,9.5175,4.11,35.95,77.045,6.6375,23.59,21.2475,22.3425,30.8725
20/09/2021 17:00,12.3775,9.5925,4.23,34.905,77.7575,9.64,24.0425,21.775,21.9125,29.025
20/09/2021 18:00,10.7625,9.59,4.5125,32.785,79.9575,6.6325,25.9925,21.8175,18.9975,26.145
20/09/2021 19:00,11.3,10.5025,5.305,37.57,86.23,9.325,28.2525,23.46,21.0075,29.3675
20/09/2021 20:00,11.665,10.6775,5.0225,34.585,89.615,8.5425,31.315,23.5275,19.7875,28.1225
20/09/2021 21:00,9.9375,10.2375,4.73,33.1875,82.455,6.0275,27.155,20.9025,20.18,26.53
20/09/2021 22:00,8.8175,9.2575,3.66,27.81,72.785,6.6875,23.4725,18.235,19.7775,24.7525
20/09/2021 23:00,7.8975,8.8,3.3775,28.4475,65.605,5.72,23.1625,16.5275,19.6025,25.0025
21/09/2021 00:00,8.33,8.19,3.015,24.4775,59.23,4.87,19.815,13.07,17.19,20.545
21/09/2021 01:00,8.105,8.095,2.8075,21.9775,53.7825,5.2225,17.1475,11.0475,18.9175,22.1475
21/09/2021 02:00,26.2925,8.12,2.9925,21.455,51.185,5.41,14.955,9.805,17.0525,19.8475
21/09/2021 03:00,12.22,8.18,2.6175,18.3175,50.645,5.2475,14.74,9.96,17.8875,21.345
21/09/2021 04:00,8.5875,8.1425,2.68,20.4425,51.6375,5.61,15.4325,10.18,18.375,22.7325
21/09/2021 05:00,8.8475,8.3575,3.0175,26.235,61.89006994,5.395,18.15,12.805,17.2575,23.1475
21/09/2021 06:00,10.8925,9.3175,4.285,31.575,73.2175,6.8775,24.5,16.29,19.3625,27.55
21/09/2021 07:00,13.7025,10.8975,5.3575,43.34,102.8125,9.17,34.16,26.2075,21.3075,31.2875
21/09/2021 08:00,14.14,10.53,5.735,40.6375,99.1575,7.765,33.565,28.6275,22.51,32.3875
21/09/2021 09:00,14.5375,10.6625,5.0325,36.735,93.9375,5.6225,29.235,27.9925,25.06,35.615
21/09/2021 10:00,13.5175,9.9725,4.555,38.3,86.6675,5.2925,28.2675,26.4325,27.0725,34.9775
21/09/2021 11:00,11.6625,9.56,4.4325,37.065,82,6.25,25.49,26.605,26.58,34.0475
21/09/2021 12:00,12.15,9.8775,4.31,33.1725,84.23,7.3575,24.9,25.4,24.5475,32.4975
21/09/2021 13:00,11.9725,9.64,4.815,36.39,85.8325,6.9125,25.755,25.235,25.795,31.87
21/09/2021 14:00,13.1125,9.475,4.825,34.56279291,81.7775,5.5475,25.085,24.4325,25.8225,32.49
21/09/2021 15:00,12.1925,9.5825,4.8525,33.2925,79.1925,6.56,24.905,23.065,25.0775,30.7475
21/09/2021 16:00,12.295,9.475,4.3275,32.0475,78.5,6.2425,23.29,23.605,27.2825,33.9875
21/09/2021 17:00,11.71,9.6,4.26,35.39,77.8425,7.225,25.59,22.435,21.8525,30.58
21/09/2021 18:00,11.3975,10.22,4.5225,36.6875,81.4925,6.295,27.25,22.205,19.365,27.5675
21/09/2021 19:00,11.7575,10.805,5.2475,41.7,89.38,8.4575,30.185,24.1675,19.2675,27.4725
21/09/2021 20:00,12.5675,10.445,5.35,40.2675,91.4625,8.1925,30.46,22.48,19.595,27.58
21/09/2021 21:00,10.93,9.59,4.7075,36.0375,83.43,5.9375,26.74,19.925,19.5825,27.62
21/09/2021 22:00,9.9575,9.105,3.8425,32.4725,74.365,5.73,24.5225,18.4925,19.81,25.9675
21/09/2021 23:00,8.4025,8.525,3.4075,26.415,67.655,5.38,21.685,16.0175,18.0625,23.6475
22/09/2021 00:00,8.0875,8.0425,3.06,21.965,57.57,5.23,19.33,13.4125,18.0575,21.51
22/09/2021 01:00,7.5375,7.8175,2.9375,21.6925,54.53,5.12,16.565,11.225,16.5925,20.4225
22/09/2021 02:00,7.36,8.1525,2.95,23.03,52.235,4.8925,15.735,11.0775,17.735,21.5625
22/09/2021 03:00,7.68,8.06,2.66,24.755,51.845,4.8625,15.39,10.2975,18.9725,23.2225
22/09/2021 04:00,8.0675,8.005,2.64,23.5,53.1275,4.805,16.1925,10.5475,17.0025,20.4
22/09/2021 05:00,9.335,8.1975,2.9525,25.3675,56.4275,4.475,18.9125,13.56,17.46,21.895
22/09/2021 06:00,11.4825,9.5825,4.65,30.005,74.31,9.0325,24.07,16.42,17.98,25.0525
22/09/2021 07:00,13.225,11.5,5.5175,42.625,103.47,8.8625,35.1175,25.8925,22.1025,30.3425
22/09/2021 08:00,13.0725,10.715,5.88,39.2,98.875,6.7375,32.865,27.7825,22.8825,31.7425
22/09/2021 09:00,12.94,10.3825,4.745,35.5925,92.0175,8.435,28.18,26.9025,23.545,32.4525
22/09/2021 10:00,13.905,9.8425,4.01,34.985,85.425,11.56,27.025,26.7725,24.4175,32.5875
22/09/2021 11:00,12.29,9.8475,4.042993861,36.71,83.3125,8.884797532,26.805,25.4575,22.71,30.285
22/09/2021 12:00,12.145,9.7025,4.085084538,40.025,82.93,8.3844993,25.22,25.79,23.1925,29.9925
22/09/2021 13:00,11.99,9.655,4.507234599,40.3575,85.0825,7.35367134,24.4925,24.2825,23.315,31.7075
22/09/2021 14:00,11.9525,9.55,4.575,32.29,82.0175,6.085,24.455,23.1275,23.0325,31.415
22/09/2021 15:00,11.7925,9.3975,4.8525,30.2575,78.27,4.6525,23.6925,22.6525,22.055,28.395
22/09/2021 16:00,10.8225,9.59,3.9425,34.1175,77.345,5.36,23.615,21.6725,21.1575,27.5275
22/09/2021 17:00,10.435,9.6875,4.425,31.575,77.52,7.9925,24.635,22.65,20.8125,27.3675
22/09/2021 18:00,11.0575,10.1525,4.8125,35.8825,82.39,6.94,26.285,21.4775,21.6725,30.105
22/09/2021 19:00,11.855,10.3975,5.365,42.3775,89.8975,7.3225,29.125,24.3375,21.3725,29.815
22/09/2021 20:00,12.6275,10.52,4.7675,40.745,91.2225,6.765,30.8325,22.9475,21.9425,28.13
22/09/2021 21:00,11.3725,10.23,4.875,33.1475,83.495,7.6725,26.495,20.3275,19.4375,26.03
22/09/2021 22:00,9.425,9.26,3.8475,29.3875,72.9,6.265,24.2275,17.8225,20.055,26.555
22/09/2021 23:00,9.6275,8.79,3.37,25.115,66.385,5.5275,22.435,15.17,20.5,25.7075
23/09/2021 00:00,9.255,8.0225,2.91,21.7,58.6,5.0075,19.17,13.325,18.895,23.3725
23/09/2021 01:00,8.5275,7.7925,2.9475,23.3475,53.7775,4.7275,16.305,11.5475,19.495,22.945
23/09/2021 02:00,7.5425,8.0375,2.905,24.13,51.2525,5.605,14.76,10.345,17.4975,20.905
23/09/2021 03:00,8.1675,8.01,2.53,22.54,51.5525,5.0125,14.5825,10.1225,19.565,22.65
23/09/2021 04:00,8.485,8.0075,2.785,23.8175,51.805,4.7975,16.0175,10.515,18.3075,22.195
23/09/2021 05:00,9.0125,8.17,2.9575,24.685,56.9,4.8475,18.25,12.9025,18.2775,22.5475
23/09/2021 06:00,10.5975,9.6175,4.5975,32.1675,74.7275,6.2875,24.1575,16.4075,20.935,27.6775
23/09/2021 07:00,12.5625,11.1375,5.7075,43.855,101.76,8.96,34.4625,26.7775,22.325,30.9325
23/09/2021 08:00,12.755,11.1275,5.5925,40.465,99.09,7.9325,34.2175,29.0125,23.285,32.0125
23/09/2021 09:00,13.525,10.27,4.985,39.3775,95.4475,7.13,30.6775,29.3275,23.15,32.89
23/09/2021 10:00,12.9225,10.1225,4.3375,43.125,87.185,6.748855037,27.1675,27.135,24.83,34.085
23/09/2021 11:00,13.325,9.6975,4.3425,40.18484232,83.305,6.684997329,25.21,26.0175,24.2825,34.15
23/09/2021 12:00,13.93,10.2525,4.1375,39.62821199,83.56,6.783191231,25.8075,25.655,22.015,30.4675
23/09/2021 13:00,12.78,10.5075,4.5775,38.15794532,84.985,6.902711728,25.21,25.485,21.8,30.1625
23/09/2021 14:00,13.175,10.095,4.055,35.8275,82.7825,5.375,24.9625,24.26,24.34,30.6425
23/09/2021 15:00,12.105,10.3125,4.3175,33.88,79.9325,7.6675,22.5625,22.7475,26.3375,32.4125
23/09/2021 16:00,10.6025,10.47,4.2375,33.53,77.85,5.6875,24.565,22.3175,23.4975,30.5225
23/09/2021 17:00,10.315,9.9575,4.3225,32.7625,82.1,6.3275,23.9875,24.055,22.11,30.535
23/09/2021 18:00,10.735,10.68,4.8675,33.32,83.7825,8.33,25.085,22.6875,19.985,27.89
23/09/2021 19:00,11.3,11.24,5.255,37.97,90.03,8.9075,30.17,23.22,20.075,28.12
23/09/2021 20:00,10.88,10.22,5.0825,43.61,91.5475,9.29,29.1475,23.1525,19.805,27.55
23/09/2021 21:00,9.5575,9.9725,4.555,39.1775,82.0175,7.72,26.0625,20.7,18.13,25.625
23/09/2021 22:00,9.225,8.9775,3.8925,30.27,73.53,6.9175,23.1875,16.5,19.36,25.7475
23/09/2021 23:00,8.7725,8.6225,3.59,28.105,66.99,5.5175,21.7225,15.88,18.9875,23.5525
24/09/2021 00:00,9.1325,8.2775,2.995,22.57,58.94,5.8025,19.6225,12.91,17.5675,22.045
24/09/2021 01:00,8.125,7.925,3.08,20.53,54.77,5.44,17.35,11.525,18.8225,22.4475
24/09/2021 02:00,8.9925,8.085,2.9975,22.52,52.2075,5.2575,15.535,10.6325,17.105,21.0825
24/09/2021 03:00,9.275,8.13,2.6875,23.21,51.535,5.495,15.2775,10.06,17.1925,21.1425
24/09/2021 04:00,8.2875,8.055,2.5375,22.445,52.0775,4.805,15.75,9.935,16.78,21.155
24/09/2021 05:00,9.24,8.2075,2.965,26.2025,56.57,5.1225,18.2,13.0975,16.73,21.1825
24/09/2021 06:00,11.03,9.8425,4.875,34.8925,73.2225,6.17,23.515,15.675,19.9475,26.635
24/09/2021 07:00,12.5775,11.36,5.985,41.595,100.755,11.9275,32.0625,25.7125,22.435,31.3475
24/09/2021 08:00,12.2,11.0875,5.1525,39.4325,99.175,7.3525,32.1125,28.8725,25.34,34.06
24/09/2021 09:00,11.315,10.5175,4.6175,39.285,93.2,6.98,29.16,27.585,23.3225,34.8925
24/09/2021 10:00,11.3,9.69,4.33,36.275,87.685,7.5125,26.465,27.545,24.285,33.8675
24/09/2021 11:00,12,9.835,4.218808409,33.73,82.9475,8.4175,26.145,25.2125,22.455,30.5575
24/09/2021 12:00,8.0725,9.5725,4.104987624,33.3825,83.605,7.9675,24.98,25.245,23.3325,32.005
24/09/2021 13:00,11.43,10.1775,4.276612542,33.7875,84.405,7.54,24.9175,25.665,25.5125,33.5975
24/09/2021 14:00,12.4475,9.9175,4.2625,35.2525,81.3675,9.6525,26.4225,25.2125,23.2375,31.2275
24/09/2021 15:00,12.1725,10.0375,4.2325,34.86,80.81,7.315,22.72,24.22,20.835,27.46
24/09/2021 16:00,10.625,9.8625,4.015,36.8025,78.7975,6.7575,24.15,23.05,22.035,29.3925
24/09/2021 17:00,10.61,9.8925,4.495,33.2375,79.1575,7.9975,24.8875,22.1825,22.3975,29.095
24/09/2021 18:00,11.02,10.355,5.145,34.105,82.58,7.6325,25.545,22.2875,21.1,28.7925
24/09/2021 19:00,11.595,10.5025,5.25,36.3275,87.8725,9.3025,28.3675,22.7425,20.8175,28.685
24/09/2021 20:00,12.0475,10.165,4.7525,34.22,84.985,7.025,28.23,21.4475,19.2575,26.7925
